PC1,PC2,Cluster
-1.0377572073042254,-0.09163620758829871,4
-0.9939291127423919,-0.15072445122142097,1
-0.02513614084879831,0.8871334998313485,4
-0.024206973467816542,0.881834547342638,1
0.9757436610342679,-0.0105700369142619,0
0.02251983282088918,-1.1410510929298532,2
-1.0273964435732972,-0.13157862356209524,4
-1.0326597608154662,-0.08937335532123433,1
-0.007154579175575651,-1.0937647614846493,2
0.9810104743724466,-0.053971402701887626,3
-1.0242502265546019,-0.1483761062644818,4
1.0138707436838494,-0.020953598385636645,3
-0.03858910640758585,0.90191037694732,4
-0.05031840407395935,0.8973061882132883,1
0.982245441579539,-0.09754482032777709,3
-1.0325327166050835,-0.1142962039268224,4
-0.04151780905708475,0.9483372287979116,1
-0.9940437634776236,-0.10566501662136035,1
1.006114617607075,-0.07023233421011342,0
0.9614897103072452,-0.03673843693983393,3
0.9903872678314332,-0.01701322247045343,0
-1.0033778971195073,-0.11101029777817674,1
-0.04028417692542924,0.9658704933248651,1
-1.0421014707755454,-0.06807889551540953,4
-0.03173114548915032,0.9122803262733253,4
0.01144947928464173,-1.12752858339561,3
-1.0034513859589849,-0.1503063560942861,1
-0.032003916362517155,0.9369744043556093,4
0.9701070795091938,-0.011771712112432782,0
-0.05644964347001935,0.9276396813185265,4
0.9891154546361935,-0.09078333539328443,0
-0.03836367609306181,0.9084388008041906,4
-0.996684106753069,-0.17403199086217797,1
0.004337314598906955,-1.0670697432862553,3
0.9910682336998504,-0.05787216721474746,0
0.013453020840475482,-1.09682157944723,3
-0.058761217173659876,0.9587675241637733,4
-1.0392400524943208,-0.06807111349150431,4
-0.06926907631876947,0.9326374902863506,4
-0.046553711955832994,0.8981420266099761,1
0.9871451335845454,-0.06036937869842112,0
1.0026804888618277,-0.06572823811593573,3
0.0034354069114410912,-1.085715939752654,3
0.017115838185208426,-0.9864946498475331,2
0.026916223774608276,-1.0867039041453488,2
0.969009356708467,-0.041803804606100045,3
0.04782415637307219,-1.1197420495076884,3
-0.9913058612264568,-0.10870374205489665,1
-0.06239605379581228,0.9050647003655315,4
-1.0411615862928711,-0.06926814300796726,1
-0.9928921474555336,-0.10206577631724051,1
0.9851509421345842,-0.05499133850398724,0
-0.04956506639553653,0.9055958652888642,4
0.0051009070623759725,-1.0493328193878773,3
0.9680864612605569,-0.10219695852861442,0
-1.0488616087966192,-0.09131702839290749,4
-1.0422878519961982,-0.06570658230119172,4
0.006101365220934704,-1.083140531665326,2
-1.0363053469887955,-0.09076434996162372,4
-0.0020222069765004347,-1.116147877032473,2
0.00669823151348869,-1.1317859176104828,2
0.975106356323719,-0.06266282851926083,0
0.9928355641933668,-0.04451249738404167,3
0.006304026799270402,-1.0303566096202792,2
0.02023914355058805,-1.12832508701727,3
0.01487374029022622,-1.1015537270916789,2
-1.000167167804431,-0.1659945836629761,4
-0.05717961759645142,0.9624195187199208,4
-1.0398274847407745,-0.07192844343543435,1
-0.07233240497132447,0.9542260310878729,4
-1.0113188194205347,-0.05553006941565592,4
0.9835507123902436,-0.039464048717654465,0
0.013873731115917212,-1.1077554049080072,3
-0.06931212751951814,0.9860858586519933,4
0.9961854914319908,-0.10830924918889985,0
1.0114429672362912,-0.09722445930414389,3
0.9716568748651612,-0.08416713542221055,0
0.043122885822410584,-1.1428369574850477,3
0.012547844271426451,-1.1119003823437514,2
0.9541280019284991,-0.014711519367418657,0
-0.008445784772568334,-1.049053116569075,2
0.9666581965331543,-0.04304467644245409,3
-1.0194985250112287,-0.14749229199410357,4
0.013152173294521395,-1.1030585025916615,2
-0.9891000580913727,-0.11278674317808816,1
-1.0371410518943431,-0.13435674133659609,4
0.01469520971708877,-1.1037916392757077,2
0.9746727902888194,-0.06891953933296566,0
-1.0332862990374052,-0.08623370649626005,4
1.0090165540784795,-0.05968132463801726,3
-1.027721256748886,-0.060515364544265884,4
0.029890003820048222,-1.0965885418482908,3
0.9817355894786549,0.012689455205653552,0
0.9552353176790852,-0.02712499487661173,0
0.9889276769076754,-0.03445480482592015,0
0.017439466556717707,-1.1235159536211166,2
-0.0548799538314091,0.930353973343211,1
0.01747280533079143,-1.078816814912088,3
0.9759030077018119,-0.0005080729776341941,0
0.9908478686449651,-0.0462159434601,3
0.00948137385549863,-1.068020077532965,2
-1.0285496205892612,-0.06742858759929991,4
1.019952408525972,-0.06327834885369805,3
-0.04225429209806215,0.8802391167478562,1
-1.0478934284153125,-0.09436565545196338,4
-0.05508118822539589,0.9484807860596417,1
0.973296175406503,-0.11775061259927888,0
-1.0408676728422421,-0.09858578505331164,1
-1.0277548291924186,-0.09031946026403466,1
-0.05671130724495192,0.8884405249192618,4
-0.044753002391144575,0.9567918869121351,4
0.010578029147820347,-1.1044661552515969,2
-1.0090949480413405,-0.13050119823862674,4
-0.041386235595872095,0.8953217817850312,4
0.9991542581316286,-0.042668488585311054,3
0.9925099611955097,-0.07072783199742068,0
0.9801906964382612,-0.06084010078107691,0
-1.0128025052782197,-0.14736357429746466,4
0.966568536481755,-0.028621747200500994,3
-0.05051889440047242,0.9200825494043662,4
-1.0104579509868628,-0.1073572514559827,4
-0.0311901314495448,0.9201051542563622,1
-0.04772182628564675,0.9707183478731373,4
0.9667516898359179,-0.030389056112027458,0
-0.9939710472455489,-0.10849451880593354,4
0.9797394455795806,-0.09101555960927005,0
0.9894207774241237,-0.05184353446022465,3
0.01652781339802664,-1.0314140770085596,3
0.989859961279945,-0.08591878653846813,3
-0.02684068899443096,0.8675867928742382,1
0.02734125269814227,-1.0938663010252918,3
-1.0199129924992374,-0.1252052204616781,4
-0.0602475927033861,0.9152423613264362,4
1.0018583574624453,-0.08757407700493182,3
-0.023414390895405486,0.8846688256226647,1
-0.084025832534745,0.95936202045478,4
0.9908157007408542,-0.052793541844108664,0
1.0117569102947375,-0.08411721777669556,3
0.0044228951528439055,-1.0838379559212243,2
0.9950549207914243,0.006677994789332259,0
0.02473756369537375,-1.097783662863589,2
0.9887966071976337,-0.017763891240164725,3
0.0031332826873231995,-1.088683025920538,3
-1.0160120656473337,-0.17278545037503584,4
0.9875701749960197,-0.07491961937838598,3
-1.0185717176261984,-0.09693821458630278,4
0.991341251562381,-0.038132002462556484,0
0.02537472319849897,-1.106278913474466,2
0.9761162487568829,-0.07533807348101025,3
0.9834914073332937,-0.09858595336937756,0
0.9802442184613146,-0.07305877892765117,0
-0.07635394256498959,0.9124832600308113,1
0.9678808693014377,-0.10514075156847622,0
-0.010284379061971563,-1.0659870811514984,2
0.9825613436049587,-0.039762884308254934,0
0.0070326859493895,-1.0875891907906443,3
0.00660866751794824,-1.1177576438000678,3
0.981176712150042,-0.03784480762106644,0
0.9765253730355947,-0.03657807714955359,0
0.9581312394371487,-0.02671062536358826,0
0.021668135244906746,-1.0439576328293605,3
0.03276496575445035,-1.1293705785542014,3
1.0052675628810963,-0.04714266383621642,0
1.0192171409774462,-0.056370361929106744,3
-0.042182730108976996,0.8900468464074957,4
-1.0047974072628942,-0.03848895789682362,1
0.9679238728925449,-0.0704415488719469,0
0.9828092650255588,-0.04703852808453126,0
0.015020243459457383,-1.0666519939115677,2
0.9810745614099292,-0.090843181065957,3
-1.0129574125336014,-0.14693772204569572,4
0.9923779309619145,-0.05998691778864254,0
0.9642457730214322,-0.02229092758309612,0
0.9798547348719233,-0.10038644271393582,3
-0.9793349787373865,-0.12371150464159848,1
0.9582641001216757,-0.06816766915910161,0
-1.0003062520822228,-0.1342608897054821,4
0.9868853300621382,-0.066242337264954,3
0.007456382825596129,-1.083584814731362,2
-1.024501308325486,-0.12867113755728268,4
-0.07824977221975872,0.9266379328516549,4
0.9658513675879279,0.0006611066967621773,0
-0.03859917950467101,0.9878724270743949,4
-1.015053640643523,-0.11005578840075016,4
1.0149403874603005,-0.040607930719544404,0
-1.007680694767767,-0.07323945196239474,4
0.9739545107492801,0.004479659796794655,0
0.9976792497001736,-0.004595862677822429,0
0.031533133423974236,-1.0505551304512504,3
-0.023697098457780917,0.9201264047889308,1
0.969103422867221,-0.10553671916850452,0
0.9870216397763575,-0.05922380935791066,3
-0.006436183845067672,-1.1090474746290298,2
0.03907080139270589,-1.1304625473156247,3
-0.9842125988050227,-0.13451301507260877,1
0.03538332405143144,-1.1210812856380574,3
-0.016599840204338724,0.911528083384854,1
1.006526708368996,-0.09588413222319903,0
0.9839369915195305,-0.041458342766201715,0
0.9651956285259937,-0.0847721601001534,0
-1.010903434216567,-0.177044327691335,1
0.9772331689306378,-0.048384028325606114,3
-1.017250565876374,-0.13760204705198595,4
-1.0239009584457868,-0.14152290990812164,4
-1.0316170179322999,-0.049261728489685436,1
0.9724373011786339,-0.011732309042732099,0
-0.9871831555206203,-0.13284212250342442,1
0.9683133678238955,-0.03604241647773336,0
-0.012187231310526056,-1.0836417150645479,2
-0.9790081817853434,-0.1691968422313046,1
1.0237520766498927,-0.08506755120255416,3
0.02636965780039658,-1.0791306971520636,2
0.9910909644256602,-0.051824094276334415,3
0.9895584265535626,-0.07618367744804748,0
0.9820734988167215,-0.036697623537505,0
0.9904418009777423,-0.05071310106195127,3
0.986362788817886,-0.037304962443845985,3
0.011415325658378486,-1.0805400020843194,2
-0.01983203885176387,0.8761616063435279,1
-1.010099326853834,-0.1451350155732285,4
-0.05549645923364682,0.8947244517558367,1
-0.029197569702497893,0.9744896640191453,4
-0.0498278150561092,0.9349297692035881,4
0.012036818247303781,-1.0326919848276694,2
1.0176916487692156,-0.006193803112753055,3
0.9965786837360173,-0.10266708988516396,3
0.025449409096992164,-1.1156542399418021,3
-0.0365867925503027,0.8951640557378401,1
-1.0510463040810367,-0.061013665075837525,4
-0.06493961986322508,0.9050773993257324,4
-0.007740570335802884,-1.0340969550111008,2
-1.032506356951909,-0.1269009045537685,1
0.01697687551857411,-1.0865151164467342,3
-1.0060176286517186,-0.11494037312730976,1
0.982308647365917,-0.03677200825247965,0
0.9889648345562987,-0.036840443367819595,0
-0.016391805059917424,-1.0929768430445526,3
0.9887549642981519,-0.08295307046037109,0
0.005333543113292099,-1.1270597541419225,2
-0.040554416976828093,0.8732092041524063,4
-1.00534680377827,-0.1425191049960582,4
-1.015139732660496,-0.09439037229266203,4
-0.035677645281586116,0.895671630552645,1
-0.06390249373879169,0.95574537745316,1
0.992659334194036,-0.07311819862576766,3
-0.07982932732110168,0.9512186739119602,4
-1.0045964104669767,-0.1336303131263365,4
-0.07798483655549167,0.9156241120324966,4
0.023664039458005687,-1.0984095985456104,3
0.03450956172874528,-1.139972622697368,3
0.9929072574408273,-0.0498210095219022,0
-1.0379681686778917,-0.10757907546312702,4
-1.0209715419039935,-0.1440414610941842,1
-0.040626983522752916,0.9286057904671589,4
-1.029301560033853,-0.15537869004699656,4
0.9911372404238898,-0.0493428018542702,3
-0.03340796676426763,0.951791492105297,1
-0.07813482273116878,0.9423187507648041,1
0.9854405044521263,-0.06827949124757896,3
-1.047076439021275,-0.08895671968183069,1
0.01563615023363807,-1.0900354826160266,3
-0.04798936764118061,0.9189664418454128,4
0.968421036281686,-0.03850253534117017,3
-0.046656608298655915,0.935102617143924,4
-0.05282226082856134,0.8882453520604944,4
-0.052516068877876416,0.9034551845423547,4
0.9861386403873531,-0.0697854591045163,0
0.9706448252704245,-0.07291121467351742,0
0.9487060194491382,-0.015726490357766507,0
-0.0009155938123557583,-1.0540570375776055,2
0.021630996063612087,-1.0923721604884902,2
-0.05509072608165663,0.9250826534555368,1
-0.026923755899587627,0.9046607147165499,1
0.9731768464682786,-0.039467014386477345,0
0.9795200350362953,-0.011465979519709332,3
-1.0313202278811222,-0.049496753275129465,1
-0.05615911235937524,0.8780876297726271,1
-0.004789684446470013,-1.093721127002584,2
-0.006461403800112288,-1.0756151915289833,3
-1.01959652559893,-0.10618334481712206,1
0.978770443058536,-0.041596348407484815,3
-0.05140927775626507,0.8664999945501035,1
-1.0209967094492478,-0.12953072825869505,4
-0.05863141411039375,0.9239104784827443,4
0.03394815242943656,-1.0640554179671105,3
-0.02003910617729814,0.9103603416937769,1
-0.041315686900328615,0.9309156836611068,4
-0.04114289815422613,0.917495529364621,1
-1.0126055395171039,-0.12929489109570869,1
0.9578332447084642,-0.003156595945372591,0
0.01144485340775537,-1.1180584667021556,2
0.017031598399859238,-1.0944986223998037,3
-0.050794100475146584,0.8899375477344323,4
1.0064066213160177,-0.0639943482366776,0
0.9918609822637803,-0.042958417989842075,0
-1.002798963679006,-0.13267859106742122,4
0.9943377148904173,-0.017300333318424066,0
-0.014952213684276237,-1.0459515748859407,3
0.01607948304326235,-1.0746314819811666,2
-1.0157288756325862,-0.11240683946250501,4
-1.000529096968906,-0.11288513369431971,4
-1.0366472441856383,-0.14233522308036772,4
0.04244933545245153,-1.0619335117594562,3
-0.040888783089074635,0.9069813577471861,4
-0.06755313450187092,0.9192098796340165,1
-0.0456888465483713,0.8823270010291825,4
0.006795194818898792,-1.1062340707747735,2
-0.0026255104046269146,-1.1195613349636766,2
-1.0170375303955463,-0.12451981169959156,4
0.9697802295372426,-0.04101266054544942,0
-0.9954899104979976,-0.15186464999076132,4
-0.031634394562818004,0.9105082405220993,4
-1.0277804998314817,-0.08409977370957264,4
0.006375270080466318,-1.0422933430012202,2
-1.011333720638751,-0.13080410849617702,1
0.9788369361627812,-0.03029792027306924,3
-1.0305861217454706,-0.13417492940679743,4
-0.020444867684628217,0.9391302469230599,4
-0.047615055753687074,0.9186390020516908,4
-0.012702934370996663,-1.0585526952545923,2
-0.0204611262636153,0.930511799079098,1
-1.001726298903472,-0.10626745119974074,1
-0.07410839362012228,1.0083749164486349,4
0.028575446228549052,-1.1099160068656235,2
-0.03713490102952557,0.909873534220913,4
-0.995809231787897,-0.11495723977705681,1
0.9962990609775879,-0.08359710824043257,3
-1.043620189272643,-0.10668491487645514,4
-1.0353146988691755,-0.12067666983833436,4
0.9873097199136046,-0.032114674366830395,3
0.9892717870134671,-0.040105953174048,3
0.0319943484468139,-1.092804307148302,2
0.007985862325495542,-1.063345454728989,3
0.9984082008778106,-0.08814090482657833,3
-0.005698378486608645,-1.062535143935115,2
-0.039600471046699975,0.8838684111425318,4
0.015896098146581626,-1.058379427566084,3
1.0188125420118432,-0.11660863377919527,3
-0.0036661763162536476,-1.0450714394143963,2
0.010464352508146738,-1.0538697498737488,2
-1.0353557169039957,-0.15430787479142566,4
0.9912677636784637,-0.048766824102476715,0
0.9858114381049043,-0.07214288567779832,0
-0.06168679008345835,0.8853883745135035,4
-1.028575160646136,-0.0736886809188316,1
-0.028470687791541653,-1.0609242695048036,2
-1.0418327942984071,-0.06050470728498612,4
-1.0307407289157642,-0.09932786906512583,1
-0.01051615311544766,-1.035073386154784,2
-1.026398818601352,-0.06243736789338131,4
-0.047694630689228745,0.9117892867544617,1
-0.07819791107438276,0.9565836830467004,4
-1.0365652227244118,-0.1410525907545529,4
0.9833660228703113,-0.030954006270466676,0
-0.07262919323028555,0.9546011176080073,4
-1.0368730965798416,-0.08188160540534806,4
-0.008185422757526007,0.8781400361646623,1
-0.05522328355286954,0.888409127638449,1
0.011961251114602013,-1.0925853784180826,2
0.9967455683396775,-0.09073564421019105,3
0.008731377100045347,-1.119117687401756,3
-0.05181393804576581,0.9345537232305023,1
-1.028801426727391,-0.14061410605040903,4
0.014006933333510696,-1.0990047103945937,3
-1.0256463622459024,-0.13071433010974304,1
-1.0165283503647227,-0.16255055019621362,4
0.9925007986044763,-0.04680912324965254,0
-0.07280469085709525,0.947328484091205,1
-0.04746775117766672,0.9207674388890755,4
0.02310387453993895,-1.1007712118953488,3
0.9841971684190254,-0.05352889913368104,0
-0.016255008142732112,-1.0143694241962824,2
-1.0081220007429081,-0.11844429297164143,1
0.970562644116253,-0.028820839730364495,3
-0.04601227314964385,0.9333660277172152,4
-1.0149448185378227,-0.10842772681349391,1
-0.07844619441890262,0.9686920022788766,4
-0.008859344019961354,-1.0926580023339199,2
-0.03170248064214743,0.9315572591163228,4
-1.0338630048851103,-0.09194160549006475,4
-1.0165781305670218,-0.11283269358570497,1
1.0041683440001719,-0.10792344985024718,3
-0.055915940374132334,0.908876370705066,4
